
@RELATION ALGORITHM_RUNS_2013-SAT-Competition
@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE mzn2feat {ok}
@DATA
1d65fbea80e86ce2f1322efebdabdfc6,1,ok
6faef6ba1dd6d844e10e6f410f2c5142,1,ok
ec0a7aa1e84c90a2887218876c287263,1,ok
b5971d78d19728d965f686c3458443e0,1,ok
2623e49a0f7eb075d937ca3721b7c7fc,1,ok
1343824e8d50fd3507c8139bbef8bc47,1,ok
dc509140d1f434e400ccf4d7047791cc,1,ok
ae00702383d9d842b854f28c2865cb84,1,ok
2fa4545c5ddd6f7950cafb8480896072,1,ok
4ba99bbccc101e78b018461d1f267812,1,ok
92cf6d5c8f6ed1b90f211c8f96f25233,1,ok
880fdf94d4ead8b516314b821577dfef,1,ok
bdae400df688cad28034c86aa8742598,1,ok
8640855d19fab2a4582e305cd1ef2292,1,ok
0f6cf5794d39d88a77873685a17c2659,1,ok
a4804c5d45b0fc1010a62b40db26cf79,1,ok
5055be47bee534763c6c8b62548e1748,1,ok
700ff6c7065334261108175db607f441,1,ok
3d975ce385376423a0d5717f445eea9d,1,ok
d44c72db063af5ddad98fd003dead72d,1,ok
4d3f6126f1fa32ce27e30756d6ad9284,1,ok
b3a270706186f3fcead31f242beba943,1,ok
0e79c7525c972e250d2fe985d42aa97d,1,ok
8029f8ff9e224e27806a6f386734cf92,1,ok
f83323533382903de3b78be533b967a8,1,ok
f24cbc7a58a1aa0e3429fee2ad3c305f,1,ok
c068dba1a9370eb01d0db34f84e2de9b,1,ok
4bb210aea5fb7b6f79e0ba28bb81cbf8,1,ok
925b8783453f49195e2bf0ce0f28832d,1,ok
4d2df5c20fa9361a54240a386ef83fa3,1,ok
fec773640580b27898632fdeff68088e,1,ok
da6eb90be3db493a9e0a9214504c7469,1,ok
f3c4489357706de4a4497efd4ee07e60,1,ok
7fd5e5683690ed7233639aacd0eaee66,1,ok
11d2887c324233992c75d8e90d68f52d,1,ok
86d3d37918cdc4d2230432ef1413f78b,1,ok
7fe95d04e32f5e433c9da065985a605d,1,ok
fee67975150af79a6bb93e5a3083e201,1,ok
656799a911b5bf2386051bd8f0a99452,1,ok
feee7e729bb74b9c03b28310fd479ea9,1,ok
767846493bc4d40049a0b375142bce82,1,ok
68cbf36d52a5c0a2cc4416ad768ce05a,1,ok
fde1886181894255c17c055fa8ffae79,1,ok
64c953a6fae4154e70c6db9c5e01e091,1,ok
bcd26415b70d9aa3cce4e1062ff5bf72,1,ok
d88c1ae1c2e262fced748762b87f7228,1,ok
8851ff4e855a9eeee64557ce3778b1b0,1,ok
45f43cdc113cb2f8d431c844d485aacc,1,ok
6d48be813c24b61bdfbb67b06a0c6e94,1,ok
98b5e0e14ea46bd71e0e0de788b6f6e9,1,ok
f62c5dee3c93c6affee6c086ba239c0a,1,ok
a50386361dc470c7438b6327453de6ab,1,ok
497d3b1d693eca8b0358c66ae9eb4461,1,ok
ac75b32a3130cde8497cf66be80a6209,1,ok
236a91ee40255b3dcadc1b65a5d91217,1,ok
beafd2fa26b2c42e910669e0bc2c63fb,1,ok
5db01a0c6cb4cc2b408e1a57f7703df9,1,ok
ecaff57b20253186c144ecba08b2c71c,1,ok
52fcfe1dc48355c011914b91714d24f5,1,ok
fd8e182211e113a37d20fa9f04168bb7,1,ok
d9907ae109c86ad7b860d07019e19b1e,1,ok
ae834dcb73ec555a6f75f7cd992e95b8,1,ok
b24c9115865a44e5e7f0fa89d58300de,1,ok
00b14d141ef8a02f8f1068e0c1ac7885,1,ok
8057d048d360ffad4b197e386d270b6d,1,ok
aeedb9dfe48551e5c25e1e73cec7b0a5,1,ok
84683c9c544653d3e75294f2ece0ef71,1,ok
ea2cef97f85f12bc2180f14afe6f5b72,1,ok
9b485fd362b9c53450b3df370ca4cce0,1,ok
e8ced639e1f309d8b49035262308d929,1,ok
289b81fdcd7a010a25db1ced285dcad3,1,ok
7e962dbbb3afe4e51d7adce914a574f4,1,ok
8003d7943865ac97bf6eec0f8cf55fd6,1,ok
d7ad04657c44391a56a7cd0f985b5dd4,1,ok
64c49d8e2d7b2679f277aee5deaa5a04,1,ok
2ee735260a6d1e54159cffd3a091afa1,1,ok
ba9c3f3686f9ec9d95ca59fbd84dad32,1,ok
120b25d3704ae82182c44dadf44ecf46,1,ok
004e247a2657a80880010f347b2558d2,1,ok
3f9b3b2106006991526c595defc267a9,1,ok
f49cca23e53bc0a0512ef9c9370cb567,1,ok
1039c780420a5705dc6f73c715a203df,1,ok
ebc344a680623374e24b862884328516,1,ok
1e27b9bf2fa02bf86a7ec4a9ed56d5ab,1,ok
9c9e544649cd82060f4f16e8897b0800,1,ok
2aedeb6e516b3a169086253b7af549d9,1,ok
fca046c311078c65112465f1a442bfe6,1,ok
303a1377ff9309311c486762b40b754c,1,ok
e71d2396fb37c81c742db55477e8eb6b,1,ok
57755f514ba564afd2a69010a548aaf9,1,ok
f81d9eb2fcfa461f358ac755a95f0e2b,1,ok
93e36b42bc0a74b4ffe12954eb12ca48,1,ok
9194f39e2605b43c597159691c259a09,1,ok
2e1cce6106aa17ad4992351971d64569,1,ok
7051989378947415649f4d802d11c17c,1,ok
9f0e3bab7adbd207a042eaa8885e9827,1,ok
167f4ff9e3c51d9a6b63ab28d67aa552,1,ok
2f3734a8984c0aa5ad836bb153d7c5f9,1,ok
9662ab925e647efa30fe41af417d2b43,1,ok
c7a1479e94a5c09095490172b7e3a55c,1,ok
fbef23b119d4c6c8ab6a16a6d3a42acb,1,ok
a3ae43f5ba62091748442e840a196e90,1,ok
71cfe3b505d0bb01d3cf339037818a91,1,ok
49d55507078e39d2ef24a88e789288e9,1,ok
bf2d3dc9cbd53c460931458e2fe80c99,1,ok
f6cef02bc382946f52cbfbe208f93ddd,1,ok
9cff9b79dfcc4d7dbc4f6ac83957553e,1,ok
db5dbb3206ce9eb0fcdeebcfb2d10624,1,ok
d3dd5e045b0a5410944b0caeaa83439e,1,ok
b53d533b59eb19b5de466cd7b9345a1e,1,ok
1dc33abe496707b0c59f574fa8ad478c,1,ok
4ab3708ed772d73240ded4bca3877f6a,1,ok
ae7e3d6a24bae55c8f400f9ac201339b,1,ok
11e5c89cd1d4a312b5c330441ec94eed,1,ok
216e9835c359cc729ce57ee57bbad1f9,1,ok
08ae6a48233716fcca01fdeca21008fe,1,ok
e00e9c1229503428a9da3116c87424a8,1,ok
39484a6796294443ef680764028f6f54,1,ok
aadb47cf553fd0f3fca7698ddfbf2aac,1,ok
e9c7e36ab9b9d9db239962c7b55a062c,1,ok
ea56a7476ed9516f1fe4e159eef68e49,1,ok
3a87642fdda14eb1faf62685bed67543,1,ok
4e33f3457e988bad155441d4fc889eb6,1,ok
8cb05899c01f1dc6ce6f0ecab51b545c,1,ok
8e4d9468d544995bbf840467f250aece,1,ok
1c6d20e3e954fb4f9308e89e19ebb1ed,1,ok
363b4afb8208163699076c0310de4f9a,1,ok
c763778f76f4ce092b3a46a0eb1cbcc9,1,ok
30d8dfda6c9c022d6900833d2a32a37e,1,ok
aac9cbbdc85a02b6e70df15a2c0e9962,1,ok
5e179ea386a8207728c3bcee054c9be7,1,ok
0d232eeefb5b9e6d85ed55da12bba991,1,ok
5e2a1e707b0df228e0aab443d373342a,1,ok
ee3f703a6acd3bbb9a7dd5e49da24bad,1,ok
062c6739d91e193cf2f64d712f9587a0,1,ok
206d607961774cdb6139900d0795837b,1,ok
f73c0bf1dd3a9f3c959a6569043af29d,1,ok
7f9ba27e72d31f5122447973964d11a6,1,ok
2bf836229966999b8aace89255dad895,1,ok
7659dc0883ac803858e61108c4d9bffa,1,ok
638837e7ed651897400e9a2f118f1b4e,1,ok
e4eb2d54bc44e018db34c1b745f314bb,1,ok
635bb1d97388a0fe55143e8d2f5b6f62,1,ok
6a40010a678d7573cddfbcdc32e008d8,1,ok
8a16e1a01ee7b50481e7f860e2dfaf83,1,ok
401d3fc4d1478bc5f9645f7edc6f5904,1,ok
d2b843b3dbfa5994a1359d5349bc7dab,1,ok
204450f90173f163034c5b65dd54ffd7,1,ok
4ca8e2b80ad14a92becc32fd0aa7b027,1,ok
18ce785db22aee1f8157c7d1cf67f3c1,1,ok
a385028a74349afc35ce49b903e75f24,1,ok
43bd23060224c78a6abb9375767b6a8e,1,ok
c99f4abd3a30347cc6fba2d123bbecad,1,ok
108749969b94361fcc6227f5c7e8d1f0,1,ok
9b2c73aa656dfc3a6f0993c7c0a7d7aa,1,ok
06b31b4f1c9d57ef0e2780d999ef24a1,1,ok
af032f1fa232722a5b7c995866a70e24,1,ok
03b78450d6c380c354e0379ca857e498,1,ok
c18e15db768695146233a113421e0269,1,ok
a926311740358b28b06c068e7005cc6c,1,ok
7b00ce9d058790e5d6219622125cb5d7,1,ok
bbb7b356ff2935d14524d95a84ebc4e8,1,ok
56f6ac5abd8cf0ecf3ad866947df424b,1,ok
85f73e922691099d894cef237aa865b5,1,ok
ea734af1a8e58732c3bd8bce6db2c8cb,1,ok
7df19115048ece6323f1624408b36579,1,ok
033943cacb8d4dec5c8fb4e91c8df14d,1,ok
c406ae075cd2317a0c3536eae4cc85ea,1,ok
19f7635e61f78b2090f3f0ad7e90f5a4,1,ok
b9f1f508aa8337ba9a08be361c83e81e,1,ok
490653b05d078c043547fc1a319ca9e2,1,ok
32ab6e13d9cb5415d59125661029429c,1,ok
05c98c4fb91a45a080c7a8038900e23a,1,ok
25b34e97cfcbc6115233208c7269558c,1,ok
a82dbb14bd47dba26b5e964c98f16b67,1,ok
bb1235d8608d1a4acb933ef315479f9a,1,ok
0392834d85511ad24ab8cf326379363a,1,ok
